case_id,source,category,gold_nct,selected_doc,backbone,decision,parse_ok,latency_sec,answer_chars,missing_facts_n,unresolved_reqs_n,cross_trial_leak_n,gen_snippet
case_paraphrase_028,paraphrase_trec2021,risk_request,,NCT03829631,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,13.307,130,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, your condition does not align with the inclusion criteria for the clinical trial described."",   ""supported_patient_facts"": [],   ""missing_p"
case_paraphrase_024,paraphrase_trec2021,cannot_determine,,NCT02629549,Qwen/Qwen2.5-7B-Instruct,parse_fail,False,26.289,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, there are some aspects that align with the eligibility criteria for the clinical trial, but there are also some unres"
case_trec2021_070,trec2021,possible_match_insufficient_evidence,NCT00042562,NCT00922233,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,11.743,83,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you may not be eligible for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],   ""unresolved_study_requirem"
case_paraphrase_004,paraphrase_trec2021,cannot_determine,,NCT03902262,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,12.332,117,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, it does not seem that you meet the inclusion criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"""
case_paraphrase_021,paraphrase_trec2021,explanation_request,,NCT00921609,Qwen/Qwen2.5-7B-Instruct,possible_match_insufficient_evidence,True,24.097,415,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""This study focuses on managing acromegaly, a condition where the body produces too much growth hormone. Your case involves elevated testosterone levels, acr"
case_trec2021_026,trec2021,possible_match_insufficient_evidence,NCT00370344,NCT04030741,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,12.945,110,0,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not appear to meet the eligibility criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],  "
case_trec2022_033,trec2022,possible_match_insufficient_evidence,,NCT03985540,Qwen/Qwen2.5-7B-Instruct,unlikely_match,True,15.845,108,0,5,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, you do not seem to meet the eligibility criteria for this clinical trial."",   ""supported_patient_facts"": [],   ""missing_patient_facts"": [],   """
case_paraphrase_023,paraphrase_trec2021,risk_request,,NCT02629549,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.107,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be a good candidate for this study, but we need to review some additional information before making a final decision."",   ""supported_patient_facts"":"
case_02,handcrafted,possible_match_insufficient_evidence,,NCT01482130,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.135,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be a good candidate for this study, but we need to confirm a few things. We'll need to check your medi"
case_paraphrase_002,paraphrase_trec2021,participation_request,,NCT03902262,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,25.235,270,3,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, we need to discuss some details to confirm. Please note that the tria"
case_trec2021_035,trec2021,possible_match_insufficient_evidence,NCT00071786,NCT04698525,meta-llama/Meta-Llama-3.1-8B-Instruct,likely_match,True,25.163,169,5,2,0,"{   ""decision"": ""likely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be a good candidate for the clinical trial. However, a final review is still needed to confirm your eligibility."",   ""suppo"
case_trec2021_018,trec2021,possible_match_insufficient_evidence,NCT00159406,NCT04529369,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,21.076,283,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be a good candidate for this clinical trial, but we need more information to confirm. Please provid"
case_paraphrase_019,paraphrase_trec2022,cannot_determine,,NCT04530149,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,22.921,235,4,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, it's always best to consult with a healthcare professional to determi"
case_trec2021_050,trec2021,possible_match_insufficient_evidence,NCT00026923,NCT04821167,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.345,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but we need more information to confirm. Please provide the f"
case_trec2021_042,trec2021,possible_match_insufficient_evidence,NCT00015613,NCT02411916,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.636,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need more information to determine if you are eligible for this clinical trial. Please provide the following: your current blood pressure reading, your m"
case_08,handcrafted,explanation_request,,NCT01737242,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,24.328,203,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need more information to determine if you are eligible for this study. Please provide the following: age, family history of prostate cancer, and whether "
case_paraphrase_010,paraphrase_trec2021,consent_understanding,,NCT02855892,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.563,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may not be eligible for this clinical trial. However, we need to confirm a few details before making a final decision."",   ""s"
case_trec2022_014,trec2022,possible_match_insufficient_evidence,,NCT04326582,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.467,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be eligible for the clinical trial, but we need more information to confirm. Please provide the fol"
case_trec2022_026,trec2022,possible_match_insufficient_evidence,,NCT01847690,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,23.97,86,3,4,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be eligible for this study, but we need more information about your situation."",   ""supported_patient_facts"": [     ""You are a 33-year-old woman"",  "
case_trec2022_007,trec2022,possible_match_insufficient_evidence,,NCT04059185,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.46,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the study, but we need more information about your situation to be sure. We would"
case_paraphrase_033,paraphrase_trec2021,risk_request,,NCT01634113,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,21.565,386,3,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the provided information, it appears that you may not be a good match for this clinical trial. The trial is focused on children aged 1 to 5 years with persistent asthma,"
case_trec2022_048,trec2022,possible_match_insufficient_evidence,,NCT03003533,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,24.81,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you may be eligible for the clinical trial, but we need more information to confirm. Please provide your medical"
case_trec2022_047,trec2022,possible_match_insufficient_evidence,,NCT03529955,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,24.996,578,2,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. The trial is focused on treating dermatomyositis, a condition that involves th"
case_trec2022_004,trec2022,possible_match_insufficient_evidence,,NCT00726492,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.337,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be a good candidate for this clinical trial. However, we need to confirm a few details before we ca"
case_paraphrase_026,paraphrase_trec2021,explanation_request,,NCT03829631,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,18.189,93,2,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""This clinical trial is about low back pain and does not seem to match your current situation."",   ""supported_patient_facts"": [""You are a 62-year-old man"", ""You have a history of "
case_trec2022_018,trec2022,possible_match_insufficient_evidence,,NCT02346825,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,25.295,252,3,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial is not a good match for you. The trial is focused on children with hemiparetic spastic cerebral palsy, and th"
case_trec2022_030,trec2022,possible_match_insufficient_evidence,,NCT04146649,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.368,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be a good candidate for the clinical trial, but we need more information to confirm. Please provide th"
case_trec2021_056,trec2021,possible_match_insufficient_evidence,NCT00001981,NCT02952885,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,24.79,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be eligible for the clinical trial, but we need more information to confirm. Please provide the follow"
case_trec2021_057,trec2021,possible_match_insufficient_evidence,NCT00124033,NCT04750044,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.354,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you may be eligible for the clinical trial, but we need more information to confirm. Please provide the followin"
case_trec2022_013,trec2022,possible_match_insufficient_evidence,,NCT02414295,meta-llama/Meta-Llama-3.1-8B-Instruct,likely_match,True,21.972,156,2,2,0,"{   ""decision"": ""likely_match"",   ""patient_facing_answer"": ""Based on the information provided, you may be a good candidate for this clinical trial. However, a final review is still needed to confirm your eligibility."",   ""supported_patient_"
case_trec2021_058,trec2021,possible_match_insufficient_evidence,NCT00124722,NCT03902262,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.178,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be eligible for the clinical trial, but we need more information to confirm. Please provide the fol"
case_trec2021_009,trec2021,possible_match_insufficient_evidence,NCT00013845,NCT02899611,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.482,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you may be a potential candidate for the clinical trial, but we need more information to confirm. Please provide"
case_paraphrase_017,paraphrase_trec2022,participation_request,,NCT04530149,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,20.19,335,3,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. The trial is focused on patients with rib fractures, and you have a condition "
case_09,handcrafted,participation_request,,NCT01645904,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,16.474,170,3,1,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be eligible to participate in this study. To confirm, you will need to provide more information about your age, language proficiency, and genetic te"
case_trec2022_023,trec2022,possible_match_insufficient_evidence,,NCT03529955,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,21.899,236,4,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, it's always best to consult with a healthcare professional to determi"
case_trec2021_049,trec2021,possible_match_insufficient_evidence,NCT00001253,NCT01944475,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.236,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need more information to determine if you are eligible for this study. Please provide the following: age at diagnosis, current Tanner stage - pubic hair,"
case_trec2022_006,trec2022,possible_match_insufficient_evidence,,NCT04233359,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,24.717,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be a good candidate for this clinical trial, but we need to review some additional details before maki"
case_trec2022_021,trec2022,possible_match_insufficient_evidence,,NCT04671472,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.316,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems like you might be a good candidate for the clinical trial, but we need more information to confirm. Please provi"
case_paraphrase_035,paraphrase_trec2021,consent_understanding,,NCT04322422,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.027,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need to confirm a few more details about your health before we can determine if you're eligible for the study. We'll need to discuss your recent diagnosi"
case_trec2021_048,trec2021,possible_match_insufficient_evidence,NCT00750139,NCT02411734,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.444,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may not be eligible for this clinical trial. The trial is focused on rehabilitation for elderly individuals with impaired exe"
case_paraphrase_009,paraphrase_trec2021,cannot_determine,,NCT02855892,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.565,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, we need to review your medical history and current situation in more "
case_11,handcrafted,risk_request,,NCT02830828,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,19.675,213,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be asked to attend three subsequent follow-up appointments, and you will not know the results of your grip tests. The study may add to the time you "
case_paraphrase_016,paraphrase_trec2022,explanation_request,,NCT03876652,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,23.09,369,2,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""This study is about a clinical trial for people who experience frequent fainting spells due to a condition called neurally mediated syncope. The study is looking at the effective"
case_trec2022_050,trec2022,possible_match_insufficient_evidence,,NCT01921972,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,24.173,291,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but we need more information to confirm. We would like to kno"
case_trec2021_053,trec2021,possible_match_insufficient_evidence,NCT00395538,NCT02802449,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.524,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be eligible for the study, but we need more information to confirm. We'll need to review your blood pr"
case_paraphrase_018,paraphrase_trec2022,risk_request,,NCT04530149,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,21.668,349,2,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. The trial is focused on patients with rib fractures, and your condition is rel"
case_trec2021_034,trec2021,possible_match_insufficient_evidence,NCT00009659,NCT03529955,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.559,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. The trial is focused on treating dermatomyositis, a condition that affects the"
case_trec2022_041,trec2022,possible_match_insufficient_evidence,,NCT00802698,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,24.909,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be a candidate for this study, but we need more information to confirm. Please note that the study "
case_trec2021_028,trec2021,possible_match_insufficient_evidence,NCT00000568,NCT04342520,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,23.928,224,3,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need more information to determine if you are eligible for this clinical trial. Please provide the following information: Your MMSE score, whether you ha"
case_paraphrase_007,paraphrase_trec2021,participation_request,,NCT02855892,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.556,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may not be eligible for this clinical trial. However, we need to review your medical history and current condition in more de"
case_07,handcrafted,explanation_request,,NCT04660656,meta-llama/Meta-Llama-3.1-8B-Instruct,likely_match,True,20.626,195,2,2,0,"{   ""decision"": ""likely_match"",   ""patient_facing_answer"": ""This study is about understanding how well a test called the 5R-STS can predict the outcome of back surgery for people with certain back problems, such as lumbar hernias or lumbar "
case_trec2021_019,trec2021,possible_match_insufficient_evidence,NCT00000531,NCT00487279,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,22.023,229,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be a candidate for the clinical trial, but we need more information to confirm. We would like to kn"
case_trec2022_012,trec2022,possible_match_insufficient_evidence,,NCT00188890,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.152,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be eligible for this clinical trial. However, we need to confirm a few details before making a fina"
case_15,handcrafted,cannot_determine,,NCT00738998,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.314,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on what you've told me, it seems like you might be a good fit for this study, but we need to know more about your situation to be sure. We'll need to "
case_paraphrase_012,paraphrase_trec2022,participation_request,,NCT01207765,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.082,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, we need to gather more information to be sure. Please consult with yo"
case_10,handcrafted,participation_request,,NCT02432339,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,21.536,169,4,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The study will likely take around 3 weeks from start to finish, but this may vary depending on the results of your screening visit and the availability of t"
case_trec2022_008,trec2022,possible_match_insufficient_evidence,,NCT03197922,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.47,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that your child's condition might be a good fit for this clinical trial. However, we need more information to co"
case_paraphrase_025,paraphrase_trec2021,consent_understanding,,NCT02629549,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.124,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need to confirm a few more details before we can determine if you're a good fit for this study. We'll need to discuss your medical history, the results o"
case_paraphrase_006,paraphrase_trec2021,explanation_request,,NCT02855892,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,19.287,240,3,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""This clinical trial is not a good match for you. It's designed to study a treatment for benign prostatic hyperplasia, which is a condition that affects the prostate gland. You ha"
case_trec2022_032,trec2022,possible_match_insufficient_evidence,,NCT03570359,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.336,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be eligible for the clinical trial, but we need more information to confirm. Please provide the fol"
case_trec2022_024,trec2022,possible_match_insufficient_evidence,,NCT00135811,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.371,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, we need more information to be certain. Please consult with your doct"
case_paraphrase_034,paraphrase_trec2021,cannot_determine,,NCT01634113,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.087,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the provided information, it seems that this clinical trial may not be a good fit for you. The trial is focused on children aged 1 to 5 years old with persistent asthma,"
case_trec2021_047,trec2021,possible_match_insufficient_evidence,NCT00004727,NCT02651272,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,23.171,347,3,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the provided information, it's unclear if you're eligible for this clinical trial. However, it seems that the trial is focused on pulmonary hypertension in sickle cell d"
case_trec2021_061,trec2021,possible_match_insufficient_evidence,NCT00005635,NCT02750826,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.37,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you may be eligible for this clinical trial, but we need more information to confirm. Please provide the followi"
case_trec2022_016,trec2022,possible_match_insufficient_evidence,,NCT04480190,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.129,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, we need to review your medical history and current condition in more "
case_trec2021_073,trec2021,possible_match_insufficient_evidence,NCT00966719,NCT02471573,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,24.73,225,2,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial is not a good match for you. The trial is focused on in vitro fertilization (IVF) and embryo transfer, which "
case_trec2022_027,trec2022,possible_match_insufficient_evidence,,NCT01518192,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.022,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be eligible for the clinical trial, but we need more information to confirm. Please provide the follow"
case_trec2021_013,trec2021,possible_match_insufficient_evidence,NCT00005985,NCT02591901,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.526,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be a good candidate for this clinical trial. However, we need to clarify a few more details before "
case_trec2022_020,trec2022,possible_match_insufficient_evidence,,NCT03835351,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,23.418,254,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be eligible for this clinical trial, but we need more information to confirm. Please answer the following questions: Are you 18 years or older? Are "
case_paraphrase_032,paraphrase_trec2021,participation_request,,NCT01634113,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.055,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the provided information, it seems that this clinical trial may not be a good fit for you. The trial is focused on children aged 1 to 5 years old with persistent asthma,"
case_paraphrase_027,paraphrase_trec2021,participation_request,,NCT03829631,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,21.206,478,2,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. The trial is focused on low back pain, and your current condition involves lef"
case_paraphrase_001,paraphrase_trec2021,explanation_request,,NCT00413855,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,18.702,225,5,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""This clinical trial is about studying the effectiveness of removing the appendix in reducing pain for people with chronic or recurrent lower abdominal quadrant pain. It's not cle"
case_trec2022_003,trec2022,possible_match_insufficient_evidence,,NCT00689182,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.481,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be a good candidate for this clinical trial, but we need to gather more information about your situ"
case_paraphrase_031,paraphrase_trec2021,explanation_request,,NCT04322422,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,21.743,243,4,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""This clinical trial is focused on a specific type of asthma called chest tightness variant asthma (CTVA). It's not clear if this trial is relevant to your situation, which involv"
case_paraphrase_003,paraphrase_trec2021,risk_request,,NCT00413855,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,17.104,442,2,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the provided information, it seems that this clinical trial may not be a good match for you. The trial is focused on chronic or recurrent appendicitis, which doesn't see"
case_paraphrase_008,paraphrase_trec2021,risk_request,,NCT02855892,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.561,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may not be eligible for this clinical trial. However, we need to review your medical history and current condition in more de"
case_paraphrase_022,paraphrase_trec2021,participation_request,,NCT00921609,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,22.912,184,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be a candidate for this study, but we need more information to confirm. Please provide the following: your current GH and IGF-1 levels, and the resu"
case_trec2022_009,trec2022,possible_match_insufficient_evidence,,NCT04793035,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.429,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be a potential candidate for this clinical trial, but we need more information to confirm. Please provide the following details: Your age, your symp"
case_trec2021_031,trec2021,possible_match_insufficient_evidence,NCT00002536,NCT00443313,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.573,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need more information to determine if you are eligible for this clinical trial. Please provide the following: confirmation of your age, whether you are p"
case_03,handcrafted,likely_mismatch_or_unlikely_match,,NCT00865358,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.249,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be a good candidate for this study, but we need more information to confirm. Please answer the following questions: Are you between 18 and 64 years "
case_trec2022_037,trec2022,possible_match_insufficient_evidence,,NCT01419535,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.425,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems like you might be a good candidate for this clinical trial, but we need more information to confirm. Please prov"
