judge,case_id,backbone,source,selected_doc,decision,factuality,groundedness,abstain_appropriateness,safety,patient_utility,failure_modes,latency_sec
sonnet,case_trec2021_018,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT04529369,possible_match_insufficient_evidence,2,2,2,3,3,hallucination;ungrounded,14.15
sonnet,case_trec2021_018,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT04529369,parse_fail,5,4,2,5,3,overabstain,21.5
sonnet,case_trec2021_073,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02471573,possible_match_insufficient_evidence,5,5,1,5,2,overabstain;format_break,29.32
sonnet,case_trec2021_009,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02899611,parse_fail,2,3,2,3,3,hallucination;overabstain;ungrounded,37.42
sonnet,case_paraphrase_017,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2022,NCT04530149,possible_match_insufficient_evidence,1,1,1,2,1,hallucination;ungrounded;overcommit,45.2
sonnet,case_trec2022_037,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT01419535,parse_fail,2,3,1,2,2,hallucination;overabstain;ungrounded,48.32
sonnet,case_paraphrase_026,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT03829631,parse_fail,1,2,1,2,2,hallucination;overcommit;ungrounded,46.37
sonnet,case_trec2022_026,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT01847690,parse_fail,2,2,2,3,2,hallucination;ungrounded;overabstain;format_break,48.73
sonnet,case_paraphrase_009,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT02855892,unlikely_match,5,5,5,5,5,none,47.21
sonnet,case_trec2022_012,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT00188890,possible_match_insufficient_evidence,4,4,5,5,4,none,49.34
sonnet,case_trec2021_058,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT03902262,parse_fail,4,4,5,5,4,format_break,48.5
sonnet,case_paraphrase_024,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT02629549,possible_match_insufficient_evidence,2,2,3,3,2,hallucination;ungrounded,49.81
sonnet,case_trec2021_018,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT04529369,possible_match_insufficient_evidence,2,2,2,3,2,hallucination;ungrounded;overcommit,49.42
sonnet,case_trec2021_019,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT00487279,possible_match_insufficient_evidence,4,4,2,5,4,overabstain,48.46
sonnet,case_trec2022_013,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT02414295,likely_match,3,4,2,5,4,overcommit,48.56
sonnet,case_paraphrase_034,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT01634113,possible_match_insufficient_evidence,1,1,1,2,1,hallucination;ungrounded;overabstain,47.52
sonnet,case_trec2022_048,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT03003533,parse_fail,2,3,1,4,3,hallucination;overabstain;ungrounded,47.28
sonnet,case_paraphrase_018,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2022,NCT04530149,parse_fail,1,1,1,2,1,hallucination;ungrounded;overcommit;format_break,47.28
sonnet,case_trec2022_041,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT00802698,possible_match_insufficient_evidence,2,2,1,4,3,hallucination;ungrounded;overabstain,48.54
sonnet,case_08,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT01737242,possible_match_insufficient_evidence,4,3,2,5,3,overabstain;ungrounded,46.97
sonnet,case_trec2022_027,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT01518192,parse_fail,2,3,1,3,2,overabstain;hallucination;ungrounded,49.55
sonnet,case_trec2021_056,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02952885,parse_fail,2,3,1,3,2,overabstain;ungrounded,48.05
sonnet,case_trec2022_012,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT00188890,parse_fail,4,4,5,4,3,format_break,47.83
sonnet,case_paraphrase_034,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT01634113,parse_fail,2,3,2,5,2,hallucination;overabstain;ungrounded,47.37
sonnet,case_trec2021_056,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02952885,possible_match_insufficient_evidence,2,2,2,5,3,hallucination;ungrounded,47.51
sonnet,case_trec2022_020,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT03835351,possible_match_insufficient_evidence,2,2,1,5,2,hallucination;overabstain;ungrounded,46.64
sonnet,case_trec2021_035,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT04698525,likely_match,2,1,1,3,2,overcommit;ungrounded;hallucination,46.59
sonnet,case_trec2022_004,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT00726492,parse_fail,5,5,5,5,4,format_break,46.8
sonnet,case_trec2022_032,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT03570359,unlikely_match,5,5,5,5,4,none,48.5
sonnet,case_15,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT00738998,parse_fail,4,3,5,4,3,jargon;format_break,47.82
sonnet,case_paraphrase_019,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2022,NCT04530149,unlikely_match,5,5,5,5,4,none,48.15
sonnet,case_trec2022_008,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT03197922,possible_match_insufficient_evidence,2,3,1,4,2,overabstain;ungrounded,50.53
sonnet,case_paraphrase_018,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2022,NCT04530149,unlikely_match,5,5,5,3,2,patient_utility,48.25
sonnet,case_trec2021_061,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02750826,parse_fail,2,3,1,2,2,hallucination;overabstain;format_break,49.19
sonnet,case_trec2022_032,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT03570359,parse_fail,2,2,1,5,2,hallucination;ungrounded;overabstain,48.28
sonnet,case_paraphrase_028,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT03829631,unlikely_match,5,5,5,5,4,none,47.11
sonnet,case_paraphrase_007,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT02855892,unlikely_match,5,5,5,5,4,none,46.5
sonnet,case_trec2022_003,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT00689182,parse_fail,2,2,1,3,2,hallucination;ungrounded;overabstain,46.84
sonnet,case_paraphrase_024,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT02629549,parse_fail,5,5,5,5,4,format_break,46.95
sonnet,case_trec2021_015,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT03358576,parse_fail,3,3,4,4,3,format_break;ungrounded,47.55
sonnet,case_08,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT01737242,parse_fail,2,2,1,5,2,hallucination;ungrounded;overabstain;format_break,48.09
sonnet,case_paraphrase_023,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT02629549,parse_fail,2,2,1,2,2,hallucination;ungrounded;overabstain;format_break,48.58
sonnet,case_paraphrase_004,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT03902262,parse_fail,1,1,1,2,1,hallucination;ungrounded;overabstain,49.19
sonnet,case_trec2022_008,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT03197922,possible_match_insufficient_evidence,1,2,1,3,2,hallucination;overabstain;ungrounded,48.44
sonnet,case_trec2022_013,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT02414295,parse_fail,5,4,5,5,4,format_break,48.99
sonnet,case_06,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT02984384,possible_match_insufficient_evidence,2,2,4,1,2,hallucination;ungrounded;safety_issue,46.96
sonnet,case_paraphrase_012,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2022,NCT01207765,parse_fail,5,4,5,5,4,none,46.97
sonnet,case_paraphrase_006,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT02855892,unlikely_match,5,5,5,5,1,format_break,47.97
sonnet,case_trec2022_050,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT01921972,possible_match_insufficient_evidence,5,5,5,5,5,none,47.03
sonnet,case_trec2022_008,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03197922,parse_fail,2,3,2,4,3,hallucination;overabstain;ungrounded,47.79
sonnet,case_paraphrase_017,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2022,NCT04530149,unlikely_match,5,4,5,5,2,patient_utility,48.68
sonnet,case_trec2022_023,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT03529955,unlikely_match,5,5,5,5,5,none,47.19
sonnet,case_trec2022_032,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03570359,parse_fail,1,2,3,4,2,hallucination;ungrounded,48.82
sonnet,case_trec2021_015,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT03358576,parse_fail,4,2,2,5,2,ungrounded;overabstain,48.83
sonnet,case_trec2021_050,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04821167,parse_fail,2,2,2,3,2,hallucination;ungrounded;overcommit,49.0
sonnet,case_trec2022_016,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04480190,parse_fail,2,2,1,3,2,overabstain;ungrounded;format_break,47.86
sonnet,case_trec2022_021,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04671472,parse_fail,5,5,1,2,2,overabstain;safety,47.72
sonnet,case_trec2022_041,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT00802698,parse_fail,2,2,2,4,2,hallucination;ungrounded;overcommit,50.78
sonnet,case_02,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT01482130,possible_match_insufficient_evidence,1,1,1,3,2,hallucination;ungrounded;overabstain,47.69
sonnet,case_trec2021_034,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT03529955,parse_fail,1,1,1,2,1,hallucination;ungrounded;overcommit;format_break,47.29
sonnet,case_trec2022_014,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04326582,parse_fail,2,2,2,3,2,hallucination;ungrounded;overcommit,47.55
sonnet,case_trec2021_048,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02411734,parse_fail,2,3,1,5,2,hallucination;overabstain;format_break,48.89
sonnet,case_trec2021_049,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT01944475,parse_fail,1,2,1,3,2,hallucination;overabstain;ungrounded,47.81
sonnet,case_trec2022_033,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT03985540,unlikely_match,5,5,5,5,5,none,45.49
sonnet,case_07,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT04660656,likely_match,5,4,1,5,4,overcommit,47.93
sonnet,case_trec2022_024,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT00135811,unlikely_match,2,3,5,5,4,hallucination,47.41
sonnet,case_trec2022_030,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04146649,possible_match_insufficient_evidence,4,3,4,5,2,jargon;ungrounded,48.7
sonnet,case_trec2022_023,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT03529955,unlikely_match,5,5,5,5,5,none,45.8
sonnet,case_06,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT02984384,parse_fail,2,2,4,2,2,hallucination;format_break;ungrounded,49.54
sonnet,case_trec2022_027,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT01518192,unlikely_match,5,5,5,5,5,none,47.91
sonnet,case_paraphrase_025,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02629549,parse_fail,5,5,5,5,4,none,48.13
sonnet,case_trec2021_034,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT03529955,parse_fail,5,5,5,5,4,format_break,73.89
sonnet,case_trec2021_013,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02591901,parse_fail,2,3,2,3,3,hallucination;overabstain;ungrounded,48.52
sonnet,case_paraphrase_023,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02629549,parse_fail,2,2,1,3,1,hallucination;ungrounded;overabstain;format_break,49.68
sonnet,case_trec2021_073,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02471573,parse_fail,1,1,2,2,1,hallucination;ungrounded;overabstain;safety,40.07
sonnet,case_trec2021_035,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT04698525,parse_fail,4,3,2,5,2,overabstain;format_break,42.84
sonnet,case_trec2022_021,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04671472,parse_fail,1,2,1,2,2,hallucination;overabstain;ungrounded,41.88
sonnet,case_trec2022_018,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT02346825,unlikely_match,2,3,2,5,3,hallucination;ungrounded,45.79
sonnet,case_paraphrase_009,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,5,5,4,none,48.07
sonnet,case_paraphrase_007,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,5,5,5,none,46.6
sonnet,case_trec2022_050,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT01921972,possible_match_insufficient_evidence,3,2,4,5,3,ungrounded;jargon,47.2
sonnet,case_trec2022_020,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT03835351,possible_match_insufficient_evidence,5,5,5,5,5,none,45.12
sonnet,case_paraphrase_021,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT00921609,possible_match_insufficient_evidence,2,2,1,4,2,hallucination;ungrounded;overabstain,47.22
sonnet,case_trec2021_001,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT01051557,parse_fail,2,3,2,3,3,hallucination;overabstain;ungrounded,48.62
sonnet,case_trec2021_049,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT01944475,possible_match_insufficient_evidence,2,3,2,5,3,hallucination;overabstain;ungrounded,47.7
sonnet,case_trec2022_037,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT01419535,possible_match_insufficient_evidence,2,2,1,3,3,hallucination;ungrounded;overabstain,49.75
sonnet,case_paraphrase_022,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT00921609,parse_fail,2,1,3,3,2,hallucination;ungrounded;format_break,48.44
sonnet,case_trec2021_013,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02591901,parse_fail,2,3,2,5,3,overabstain;ungrounded,49.23
sonnet,case_06,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT02984384,possible_match_insufficient_evidence,5,4,5,5,4,none,46.77
sonnet,case_15,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT00738998,possible_match_insufficient_evidence,2,2,4,3,2,hallucination;ungrounded;jargon,47.49
sonnet,case_paraphrase_010,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02855892,parse_fail,1,1,1,2,1,hallucination;ungrounded;overcommit,47.25
sonnet,case_paraphrase_028,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT03829631,unlikely_match,5,5,5,5,5,none,46.47
sonnet,case_trec2022_048,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT03003533,possible_match_insufficient_evidence,2,3,1,3,3,hallucination;overabstain;ungrounded,47.51
sonnet,case_trec2021_061,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02750826,possible_match_insufficient_evidence,1,2,1,3,3,hallucination;ungrounded;overabstain,48.14
sonnet,case_paraphrase_025,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT02629549,parse_fail,2,2,2,3,2,ungrounded;hallucination;format_break,49.27
sonnet,case_paraphrase_033,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT01634113,parse_fail,5,5,5,5,2,format_break,47.74
sonnet,case_paraphrase_032,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT01634113,unlikely_match,5,5,5,5,5,none,47.97
sonnet,case_trec2022_024,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT00135811,parse_fail,5,4,5,5,4,none,49.61
sonnet,case_trec2021_042,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02411916,possible_match_insufficient_evidence,2,1,1,3,2,hallucination;ungrounded;overabstain,49.35
sonnet,case_trec2022_006,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04233359,parse_fail,2,3,2,4,3,hallucination;overabstain;format_break,47.7
sonnet,case_paraphrase_028,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT03829631,unlikely_match,5,5,5,5,5,none,46.64
sonnet,case_paraphrase_026,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT03829631,unlikely_match,5,5,5,5,5,none,47.09
sonnet,case_trec2021_026,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT04030741,unlikely_match,5,5,5,5,5,none,46.65
sonnet,case_paraphrase_035,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT04322422,parse_fail,2,2,5,5,2,ungrounded;jargon,47.51
sonnet,case_trec2021_042,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02411916,parse_fail,2,1,1,3,2,hallucination;ungrounded;overabstain,48.24
sonnet,case_paraphrase_027,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT03829631,unlikely_match,5,5,5,5,5,none,46.59
sonnet,case_trec2022_007,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04059185,unlikely_match,2,1,5,5,3,hallucination;ungrounded,48.96
sonnet,case_trec2021_028,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT04342520,parse_fail,1,1,2,5,2,hallucination;ungrounded,49.05
sonnet,case_paraphrase_018,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2022,NCT04530149,unlikely_match,2,2,1,3,1,overcommit;ungrounded;format_break,49.82
sonnet,case_trec2021_019,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT00487279,parse_fail,2,2,2,3,3,hallucination;ungrounded;overabstain,48.78
sonnet,case_10,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT02432339,likely_match,2,2,1,5,2,hallucination;ungrounded;overcommit,47.86
sonnet,case_paraphrase_012,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2022,NCT01207765,unlikely_match,5,4,5,5,4,none,48.36
sonnet,case_trec2021_026,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT04030741,unlikely_match,5,5,5,5,5,none,46.89
sonnet,case_trec2021_057,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT04750044,unlikely_match,5,5,5,5,4,none,48.86
sonnet,case_paraphrase_032,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT01634113,parse_fail,5,5,5,5,4,format_break,47.48
sonnet,case_trec2021_031,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT00443313,possible_match_insufficient_evidence,2,2,1,2,3,hallucination;ungrounded;overabstain,47.17
sonnet,case_09,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT01645904,possible_match_insufficient_evidence,4,3,2,5,3,overabstain;ungrounded,47.81
sonnet,case_paraphrase_024,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02629549,parse_fail,2,3,2,4,3,hallucination;ungrounded;overabstain,49.26
sonnet,case_03,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT00865358,possible_match_insufficient_evidence,2,2,3,3,3,hallucination;ungrounded,49.11
sonnet,case_11,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT02830828,parse_fail,4,4,2,5,4,overabstain,47.2
sonnet,case_paraphrase_001,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT00413855,cannot_determine,5,5,2,5,4,overabstain,47.99
sonnet,case_trec2021_061,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02750826,possible_match_insufficient_evidence,1,2,1,2,3,hallucination;overabstain;ungrounded,47.81
sonnet,case_trec2021_019,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT00487279,possible_match_insufficient_evidence,2,2,2,3,3,hallucination;ungrounded;overabstain,46.85
sonnet,case_trec2022_048,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT03003533,parse_fail,2,3,1,5,2,overabstain;ungrounded,47.27
sonnet,case_paraphrase_004,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT03902262,parse_fail,1,1,1,2,1,hallucination;ungrounded;overabstain,48.4
sonnet,case_paraphrase_009,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,5,5,5,none,49.11
sonnet,case_08,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT01737242,possible_match_insufficient_evidence,2,2,1,3,2,hallucination;ungrounded;overabstain,49.1
sonnet,case_paraphrase_027,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT03829631,unlikely_match,5,5,5,5,5,none,47.13
sonnet,case_trec2021_047,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02651272,unlikely_match,5,5,5,5,5,none,48.13
sonnet,case_trec2022_009,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04793035,parse_fail,2,3,2,3,2,overabstain;ungrounded;hallucination,49.53
sonnet,case_trec2021_073,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02471573,unlikely_match,5,5,5,5,5,none,47.04
sonnet,case_02,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT01482130,possible_match_insufficient_evidence,2,2,1,5,2,hallucination;ungrounded;overabstain,47.27
sonnet,case_paraphrase_006,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02855892,unlikely_match,5,5,5,5,5,none,46.3
sonnet,case_trec2021_026,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT04030741,parse_fail,2,2,2,3,2,hallucination;ungrounded;overabstain,49.75
sonnet,case_paraphrase_002,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT03902262,unlikely_match,5,5,5,5,3,none,48.18
sonnet,case_trec2022_004,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT00726492,parse_fail,3,4,2,5,3,overabstain;ungrounded,47.07
sonnet,case_paraphrase_006,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT02855892,unlikely_match,5,5,5,5,5,none,48.05
sonnet,case_10,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT02432339,possible_match_insufficient_evidence,5,4,1,5,4,overabstain,47.54
sonnet,case_paraphrase_024,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02629549,parse_fail,2,2,3,4,2,hallucination;ungrounded;format_break,49.28
sonnet,case_paraphrase_025,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT02629549,possible_match_insufficient_evidence,2,2,4,5,2,hallucination;ungrounded,47.49
sonnet,case_trec2021_050,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT04821167,possible_match_insufficient_evidence,2,2,1,4,3,overabstain;hallucination;ungrounded,48.87
sonnet,case_trec2022_026,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT01847690,possible_match_insufficient_evidence,4,3,4,5,4,ungrounded,47.74
sonnet,case_trec2022_020,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03835351,parse_fail,1,2,2,3,2,hallucination;ungrounded;format_break,48.55
sonnet,case_paraphrase_018,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2022,NCT04530149,unlikely_match,2,2,5,3,2,hallucination;ungrounded,48.98
sonnet,case_paraphrase_021,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT00921609,parse_fail,2,2,2,3,2,hallucination;ungrounded;format_break,47.17
sonnet,case_trec2022_012,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT00188890,possible_match_insufficient_evidence,3,3,2,5,4,overabstain;ungrounded,48.58
sonnet,case_trec2021_015,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT03358576,possible_match_insufficient_evidence,4,4,5,5,4,none,47.43
sonnet,case_paraphrase_006,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02855892,parse_fail,1,2,1,2,1,hallucination;ungrounded;overcommit;format_break,49.04
sonnet,case_trec2021_047,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02651272,possible_match_insufficient_evidence,5,5,1,5,3,overabstain,48.95
sonnet,case_trec2022_033,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT03985540,unlikely_match,5,5,5,5,5,none,46.88
sonnet,case_07,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT04660656,parse_fail,5,4,2,5,4,overabstain,48.07
sonnet,case_paraphrase_003,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT00413855,unlikely_match,5,5,5,5,3,none,45.87
sonnet,case_trec2022_026,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT01847690,possible_match_insufficient_evidence,4,3,4,5,4,ungrounded,48.33
sonnet,case_paraphrase_007,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02855892,parse_fail,2,3,1,3,2,overabstain;ungrounded;format_break,48.41
sonnet,case_paraphrase_033,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT01634113,unlikely_match,5,5,5,5,1,patient_utility,46.35
sonnet,case_paraphrase_010,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT02855892,unlikely_match,5,5,5,5,3,none,48.53
sonnet,case_paraphrase_032,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT01634113,parse_fail,2,2,1,3,1,hallucination;ungrounded;overabstain;format_break,49.02
sonnet,case_paraphrase_022,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT00921609,possible_match_insufficient_evidence,2,1,1,3,1,hallucination;ungrounded;overabstain,48.88
sonnet,case_03,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT00865358,parse_fail,2,3,2,5,3,ungrounded;overabstain,48.64
sonnet,case_09,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT01645904,possible_match_insufficient_evidence,4,3,2,5,3,overabstain;ungrounded,47.71
sonnet,case_trec2021_053,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02802449,possible_match_insufficient_evidence,2,2,2,4,3,hallucination;ungrounded;overabstain,49.09
sonnet,case_trec2021_053,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02802449,parse_fail,2,3,2,4,2,overabstain;ungrounded;hallucination,49.28
sonnet,case_trec2022_024,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT00135811,possible_match_insufficient_evidence,1,1,1,3,2,hallucination;ungrounded;overabstain,47.38
sonnet,case_paraphrase_012,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2022,NCT01207765,parse_fail,2,3,2,5,2,overabstain;ungrounded,48.26
sonnet,case_trec2022_007,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04059185,possible_match_insufficient_evidence,2,2,2,3,2,hallucination;ungrounded;overabstain,47.23
sonnet,case_trec2021_031,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT00443313,parse_fail,2,3,2,3,3,hallucination;ungrounded;overabstain,46.3
sonnet,case_trec2022_033,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT03985540,parse_fail,2,2,1,5,2,hallucination;ungrounded;overabstain,48.15
