backbone,case_id,selected_doc,narrow_leak,wide_leak,is_adversarial,is_deployed_accept,dominance_ratio,n_trials_in_pool,source,category,sem_gpt4o,sem_sonnet,sem_either,sem_both
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_047,NCT02651272,0,0,1,0,1.2069981644771943,7,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_048,NCT02411734,0,0,0,1,8.046225410156772,4,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_049,NCT01944475,0,0,1,0,1.024278486891863,7,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_050,NCT04821167,0,0,1,0,1.010528805657507,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_053,NCT02802449,0,0,1,1,1.4850936956380918,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_056,NCT02952885,0,0,1,0,1.2696000559448837,7,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_057,NCT04750044,0,0,1,1,1.4043339030032238,5,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_058,NCT03902262,0,0,1,0,1.1285881542409917,8,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_061,NCT02750826,0,0,1,0,1.14824494836298,7,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_070,NCT00922233,0,0,1,1,1.4395607372232673,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2021_073,NCT02471573,0,0,1,0,1.2264937860186529,5,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_003,NCT00689182,0,0,0,1,1.9882978437687795,5,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_004,NCT00726492,0,0,1,0,1.260645138029417,8,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_006,NCT04233359,0,0,0,1,2.634248687085383,5,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_007,NCT04059185,0,0,1,0,1.1818695060844104,6,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_008,NCT03197922,0,0,0,1,2.451209036578102,5,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_009,NCT04793035,0,0,1,0,1.099699955304415,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_012,NCT00188890,0,0,0,1,3.580487614680585,6,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_013,NCT02414295,0,0,1,0,1.2981257783034836,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_014,NCT04326582,0,0,0,1,1.7036898894198944,8,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_016,NCT04480190,0,0,1,0,1.1294810325329687,7,trec2022,possible_match_insufficient_evidence,0.0,1.0,1.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_018,NCT02346825,0,0,1,0,1.2193323072047968,5,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_020,NCT03835351,0,0,1,0,1.2966764874851078,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_021,NCT04671472,0,0,1,0,1.1246602786036268,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_023,NCT03529955,0,0,1,0,1.257292164820021,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_024,NCT00135811,0,0,1,0,1.2735108101031538,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_026,NCT01847690,0,0,1,0,1.3166034964511744,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_027,NCT01518192,0,0,0,1,1.8476268013548696,7,trec2022,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_030,NCT04146649,0,0,0,1,1.821158358777904,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_032,NCT03570359,0,0,0,1,1.8682688870116853,7,trec2022,possible_match_insufficient_evidence,0.0,,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_033,NCT03985540,0,0,1,0,1.2517957912441096,6,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_037,NCT01419535,0,0,0,1,2.1070253990375165,5,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_041,NCT00802698,0,0,1,1,1.3763882154177187,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_047,NCT03529955,0,0,1,0,1.0748476857168887,6,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_048,NCT03003533,0,0,0,1,1.505578365878741,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
meta-llama__Meta-Llama-3.1-8B-Instruct,case_trec2022_050,NCT01921972,0,0,0,1,1.761024701131978,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_01,NCT00543023,0,0,0,1,1.5933052467801332,7,handcrafted,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_04,NCT00800644,0,0,0,1,1.5621628474946785,7,handcrafted,cannot_determine,0.0,1.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_05,NCT02584972,0,0,0,1,1.5639923127668005,7,handcrafted,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_12,NCT04471363,0,0,0,1,1.5763069206038558,5,handcrafted,consent_understanding,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_13,NCT01710072,0,0,0,1,1.5282442644070684,6,handcrafted,consent_understanding,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_14,NCT00816998,0,0,0,1,4.611921044763521,6,handcrafted,teachback_style,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_005,NCT03902262,0,0,1,1,1.4400902871090568,7,paraphrase_trec2021,consent_understanding,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_011,NCT00843310,0,0,0,1,2.133087406352697,7,paraphrase_trec2021,explanation_request,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_013,NCT00843310,0,0,0,1,1.917858802759137,8,paraphrase_trec2021,risk_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_014,NCT00843310,0,0,0,1,1.566516903362486,8,paraphrase_trec2021,cannot_determine,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_015,NCT00843310,0,0,0,1,1.8813422057219469,8,paraphrase_trec2021,consent_understanding,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_020,NCT04530149,0,0,0,1,1.6701028877994175,5,paraphrase_trec2022,consent_understanding,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_029,NCT03829631,0,0,0,1,2.763071601042419,4,paraphrase_trec2022,cannot_determine,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_030,NCT03829631,0,0,0,1,3.112814681967363,4,paraphrase_trec2022,consent_understanding,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_008,NCT01604031,0,0,0,1,3.9996464383782553,4,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_012,NCT03975998,0,0,0,1,1.8170804946435464,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_022,NCT03791229,0,0,1,1,1.3638748803497085,6,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_025,NCT02515110,0,0,0,1,2.161118095161561,5,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_033,NCT00922233,0,0,0,1,1.7360414854266852,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_036,NCT03158805,0,0,0,1,7.683938418094084,2,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_044,NCT02609009,0,0,0,1,1.9485364188402845,4,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_059,NCT00819676,0,0,1,1,1.396976746423506,5,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_065,NCT00419562,0,0,0,1,3.2273429081461456,5,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_002,NCT01166412,0,0,1,1,1.484575656035293,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_005,NCT04530149,0,0,0,1,2.1397020681589582,6,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_031,NCT02789592,0,0,0,1,3.947858077551986,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_034,NCT00119704,0,0,0,1,3.067254907236952,6,trec2022,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_042,NCT02638922,0,0,0,1,1.5321118299112049,6,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_045,NCT00314431,0,0,0,1,2.0539417134711,4,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_046,NCT04822701,0,0,0,1,2.092989320181911,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_02,NCT01482130,0,0,1,0,1.186685595614594,8,handcrafted,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_03,NCT00865358,0,0,0,1,2.404115915335458,6,handcrafted,likely_mismatch_or_unlikely_match,1.0,1.0,1.0,1.0
mistralai__Mistral-7B-Instruct-v0.3,case_06,NCT02984384,0,0,1,0,1.0857710026924978,6,handcrafted,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_07,NCT04660656,0,0,1,0,1.1111864164326406,6,handcrafted,explanation_request,1.0,1.0,1.0,1.0
mistralai__Mistral-7B-Instruct-v0.3,case_08,NCT01737242,0,0,1,1,1.410049601795316,5,handcrafted,explanation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_09,NCT01645904,0,0,0,1,1.8107158957475795,5,handcrafted,participation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_10,NCT02432339,0,0,1,0,1.091409028598849,5,handcrafted,participation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_11,NCT02830828,0,0,1,0,1.2281859245864977,8,handcrafted,risk_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_15,NCT00738998,0,0,0,1,1.523086726033168,7,handcrafted,cannot_determine,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_001,NCT00413855,0,0,1,0,1.3446896015489962,6,paraphrase_trec2021,explanation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_002,NCT03902262,0,0,1,0,1.1781267337622672,6,paraphrase_trec2021,participation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_003,NCT00413855,0,0,1,0,1.1063710534158449,7,paraphrase_trec2021,risk_request,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_004,NCT03902262,0,0,1,0,1.1777640544094805,7,paraphrase_trec2021,cannot_determine,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_006,NCT02855892,0,0,0,1,3.5114767282961528,4,paraphrase_trec2021,explanation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_007,NCT02855892,0,0,0,1,4.6673334854014605,5,paraphrase_trec2021,participation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_008,NCT02855892,0,0,0,1,5.181949259124456,5,paraphrase_trec2021,risk_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_009,NCT02855892,0,0,0,1,5.0139170358703335,6,paraphrase_trec2021,cannot_determine,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_010,NCT02855892,0,0,0,1,5.371289990067639,5,paraphrase_trec2021,consent_understanding,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_012,NCT01207765,0,0,1,0,1.2797086318383784,8,paraphrase_trec2021,participation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_016,NCT03876652,0,0,1,0,1.1626926594842113,6,paraphrase_trec2022,explanation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_017,NCT04530149,0,0,0,1,3.496470790058924,7,paraphrase_trec2022,participation_request,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_018,NCT04530149,0,0,0,1,2.000421976907115,6,paraphrase_trec2022,risk_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_019,NCT04530149,0,0,0,1,1.643448867097396,6,paraphrase_trec2022,cannot_determine,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_021,NCT00921609,0,0,1,0,1.1242796413720717,8,paraphrase_trec2021,explanation_request,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_022,NCT00921609,0,0,1,0,1.1947862412206725,8,paraphrase_trec2021,participation_request,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_023,NCT02629549,0,0,1,0,1.2066528575562976,8,paraphrase_trec2021,risk_request,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_024,NCT02629549,0,0,1,0,1.0819731699568012,8,paraphrase_trec2021,cannot_determine,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_025,NCT02629549,0,0,1,0,1.103213377430463,8,paraphrase_trec2021,consent_understanding,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_026,NCT03829631,0,0,0,1,2.674975967246741,3,paraphrase_trec2022,explanation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_027,NCT03829631,0,0,0,1,2.8035999242483487,3,paraphrase_trec2022,participation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_028,NCT03829631,0,0,0,1,4.6708688376527725,5,paraphrase_trec2022,risk_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_031,NCT04322422,0,0,0,1,2.651556788057472,7,paraphrase_trec2021,explanation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_032,NCT01634113,0,0,0,1,1.7225132346194765,8,paraphrase_trec2021,participation_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_033,NCT01634113,0,0,0,1,1.5521809585440998,7,paraphrase_trec2021,risk_request,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_034,NCT01634113,0,0,1,0,1.2986672864424178,7,paraphrase_trec2021,cannot_determine,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_paraphrase_035,NCT04322422,0,0,0,1,2.531935044774217,7,paraphrase_trec2021,consent_understanding,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_001,NCT01051557,0,0,0,1,2.243627569058534,7,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_009,NCT02899611,0,0,1,0,1.3186777227509587,8,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_013,NCT02591901,0,0,1,0,1.0651097634148328,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_015,NCT03358576,0,0,0,1,1.7345573620442352,8,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_018,NCT04529369,0,0,1,0,1.2701820235913837,8,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_019,NCT00487279,0,0,0,1,1.9646281516375348,4,trec2021,possible_match_insufficient_evidence,0.0,1.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_026,NCT04030741,0,0,0,1,2.5628026981047296,7,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_028,NCT04342520,0,0,1,1,1.485612712558753,6,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_031,NCT00443313,0,0,1,0,1.1025162253873044,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_034,NCT03529955,0,0,1,0,1.1451666502632698,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_035,NCT04698525,0,0,0,1,2.5558118725050702,5,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_042,NCT02411916,0,0,1,0,1.0834315672157842,4,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_047,NCT02651272,0,0,1,0,1.2069981644771943,7,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_048,NCT02411734,0,0,0,1,8.046225410156772,4,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_049,NCT01944475,0,0,1,0,1.024278486891863,7,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_050,NCT04821167,0,0,1,0,1.010528805657507,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_053,NCT02802449,0,0,1,1,1.4850936956380918,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_056,NCT02952885,0,0,1,0,1.2696000559448837,7,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_057,NCT04750044,0,0,1,1,1.4043339030032238,5,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_058,NCT03902262,0,0,1,0,1.1285881542409917,8,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_061,NCT02750826,0,0,1,0,1.14824494836298,7,trec2021,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_070,NCT00922233,0,0,1,1,1.4395607372232673,6,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2021_073,NCT02471573,0,0,1,0,1.2264937860186529,5,trec2021,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_003,NCT00689182,0,0,0,1,1.9882978437687795,5,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_004,NCT00726492,0,0,1,0,1.260645138029417,8,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_006,NCT04233359,0,0,0,1,2.634248687085383,5,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_007,NCT04059185,0,0,1,0,1.1818695060844104,6,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_008,NCT03197922,0,0,0,1,2.451209036578102,5,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_009,NCT04793035,0,0,1,0,1.099699955304415,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_012,NCT00188890,0,0,0,1,3.580487614680585,6,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_013,NCT02414295,0,0,1,0,1.2981257783034836,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_014,NCT04326582,0,0,0,1,1.7036898894198944,8,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_016,NCT04480190,0,0,1,0,1.1294810325329687,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_018,NCT02346825,0,0,1,0,1.2193323072047968,5,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_020,NCT03835351,0,0,1,0,1.2966764874851078,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_021,NCT04671472,0,0,1,0,1.1246602786036268,7,trec2022,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_023,NCT03529955,0,0,1,0,1.257292164820021,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_024,NCT00135811,0,0,1,0,1.2735108101031538,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_026,NCT01847690,0,0,1,0,1.3166034964511744,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_027,NCT01518192,0,0,0,1,1.8476268013548696,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_030,NCT04146649,0,0,0,1,1.821158358777904,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_032,NCT03570359,0,0,0,1,1.8682688870116853,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_033,NCT03985540,0,0,1,0,1.2517957912441096,6,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_037,NCT01419535,0,0,0,1,2.1070253990375165,5,trec2022,possible_match_insufficient_evidence,0.0,1.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_041,NCT00802698,0,0,1,1,1.3763882154177187,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_047,NCT03529955,0,0,1,0,1.0748476857168887,6,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_048,NCT03003533,0,0,0,1,1.505578365878741,7,trec2022,possible_match_insufficient_evidence,1.0,0.0,1.0,0.0
mistralai__Mistral-7B-Instruct-v0.3,case_trec2022_050,NCT01921972,0,0,0,1,1.761024701131978,7,trec2022,possible_match_insufficient_evidence,0.0,0.0,0.0,0.0
