instance_id,trial_id,gold_label,gold_class,pred_decision,pred_class,parse_ok,gen_snippet
nli4pr_test_1198,NCT03164070,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit well with the inclusion criteria for this trial, but we need more details to confirm your eligibility. Please let us know if you have any concerns or if there a"
nli4pr_test_405,NCT02350153,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the trial, but we need more details to confirm."",   ""supported_patient_facts"": [     ""you have endogenous Cushing Syndrome"",     ""your ag"
nli4pr_test_1543,NCT03717207,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit some criteria for this trial, but we need more details to confirm your eligibility. Please let us know if you have any additional health information."",   ""suppo"
nli4pr_test_271,NCT03718728,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your daughter seems to meet some of the eligibility criteria for this study, but we need more information to confirm if she can join. We will check if she meets all the necessary conditions."",   ""supported_patient_fa"
nli4pr_test_1473,NCT03192969,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the clinical trial. However, we need to check a few things before we can confirm. We need to know if your ESR levels are consistently hig"
nli4pr_test_394,NCT04224584,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit some criteria for the study, but we need to check a few things first. We'll need to confirm if your hand joint pain meets the severity and frequency criteria, a"
nli4pr_test_353,NCT02459431,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for this trial, but we need more details to confirm your eligibility. Please let us know if you have any additional information."",   ""supported_pat"
nli4pr_test_847,NCT04684940,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need more details to confirm your eligibility. Please provide additional information about your medical "
nli4pr_test_631,NCT01485471,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems you might be eligible for the trial, but we need more details to confirm. Please let us know if you have any additional medical history or if you've undergone any proce"
nli4pr_test_1229,NCT04476121,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the general eligibility criteria for this trial, but we need more details to confirm your eligibility. Please let us know if you have any other medical"
nli4pr_test_485,NCT01311648,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need more details to confirm your eligibility. Please provide additional information about your medical "
nli4pr_test_1535,NCT04075903,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the inclusion criteria for this trial, especially regarding your gout diagnosis. However, we need more details about your medical history and current h"
nli4pr_test_1431,NCT03350646,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, it seems like you might be a potential candidate for this clinical trial, but we need to confirm a few things before we can decide."",   ""supported_patient_facts"": [""you are fem"
nli4pr_test_948,NCT04723524,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the inclusion criteria for this trial, but we need more details to confirm if you can participate fully. Please let us know if you have any other health"
nli4pr_test_974,NCT04224662,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit the general criteria for this study, but we need more details to confirm your eligibility. We will check if you meet all the specific requirements."",   ""supporte"
nli4pr_test_231,NCT00376311,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit well with some of the criteria for this clinical trial, but we need more details to confirm your eligibility. Please let us know if you can provide any addition"
nli4pr_test_1349,NCT02151006,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit the age range and general health criteria for this trial. However, we need more details about your medical history, especially regarding your fertility treatmen"
nli4pr_test_585,NCT01385930,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need more details to confirm your eligibility. Please let us know if you can provide your BMI, and any a"
nli4pr_test_163,NCT01529645,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for the study, but there are some details we need to confirm before we can decide if you're eligible."",   ""supported_patient_fa"
nli4pr_test_765,NCT03472859,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your details. We need to check a few things before we can decide if you're eligible for our trial."",   ""supported_patient_facts"": [     ""you are 41 years old"",     ""you have symmetrical facial t"
nli4pr_test_506,NCT04693104,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit some criteria for the study, but we need more details to confirm your eligibility. Please let us know if you have any additional medical history or if there are"
nli4pr_test_855,NCT03784183,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your situation. Based on the information you've provided, it seems like you might be a potential participant in this study, but we need to check a few more details before we can confirm."",   ""su"
nli4pr_test_1295,NCT03139955,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for the study, but we need more details to confirm your eligibility. Please provide additional information about your health co"
nli4pr_test_1249,NCT03438786,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit the age range and general health status required for this trial. However, we need more details about your specific injury and whether it qualifies as an inguinal"
nli4pr_test_192,NCT04445974,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your details. Based on what you've told me, you seem to fit well with our study's criteria, but we need to check a few things before we can decide if you're eligible."",   ""supported_patient_fact"
nli4pr_test_1246,NCT03963635,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this clinical trial, but we need more details to confirm your eligibility. Please let us know if you have any additional me"
nli4pr_test_63,NCT04009213,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the trial's main criteria, but we need more details to confirm your eligibility. Please let us know if you have any additional information about your h"
nli4pr_test_755,NCT03139890,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with some of the inclusion criteria, but we need more details to confirm your eligibility. Please provide any missing information or we may need to check fu"
nli4pr_test_946,NCT02674178,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, it seems like you might not be eligible for this trial right now. We need more details to confirm if you meet all the criteria."",   ""supported_patient_facts"": [""you are female"""
nli4pr_test_1000,NCT04728217,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need more details to confirm your eligibility. Please let us know if you have any additional medical his"
nli4pr_test_1013,NCT00272376,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for this trial, but we need more details to confirm your eligibility. Please let us know if you have any additional medical history or if there are"
nli4pr_test_1522,NCT03971981,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your symptoms and test results suggest you might be eligible for the trial, but we need more information to confirm. Please let us know if you have any other medical conditions or if you've had any surgeries."",   ""su"
nli4pr_test_841,NCT00270686,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the criteria for this clinical trial, but we need more details to confirm your eligibility. Please let us know if you have any additional medical record"
nli4pr_test_941,NCT02025543,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some key criteria for this clinical trial, but we need more details to confirm your eligibility."",   ""supported_patient_facts"": [     ""you have a mutation of th"
nli4pr_test_1091,NCT01502124,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your daughter seems to have some characteristics that might make her eligible for the trial, but we need more information to confirm. We will check if she meets all the necessary criteria."",   ""supported_patient_fact"
nli4pr_test_218,NCT01122485,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. Based on the information you've provided, it seems like you may be eligible for the study, but we need to check a few things first. We'll need to confirm your age, check if "
nli4pr_test_528,NCT03208933,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some key criteria for this clinical trial, but we need more details to confirm your eligibility. Please provide additional information about your recent health "
nli4pr_test_286,NCT03785457,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your situation. Based on the information you've given, we think you might be a good candidate for our trial, but we need to check a few things first."",   ""supported_patient_facts"": [""you are a 5"
nli4pr_test_1274,NCT04135833,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit the age range and general health criteria. However, we need more details about your medical history and specific conditions like Marfan syndrome to fully determi"
nli4pr_test_479,NCT00792727,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need more information to decide if you can participate in this trial."",   ""supported_patient_facts"": [     ""you are a 47-year-old woman"",     ""you have been diagnosed wit"
nli4pr_test_693,NCT03325192,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need more information to decide if you can join this trial. Please let us know if you have any additional medical records or if there are any unresolved issues."",   ""supp"
nli4pr_test_1351,NCT01841528,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some of the criteria for this clinical trial, but we need more details to confirm your eligibility. Please let us know if you meet all the required conditions."","
nli4pr_test_1300,NCT03319420,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your symptoms and health information. We need more details to decide if you can participate in our study. Please let us know if you have any questions."",   ""supported_patient_facts"": [     ""you "
nli4pr_test_1068,NCT00775905,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this study, but we need more details to confirm your eligibility."",   ""supported_patient_facts"": [""you are 19 years old"", """
nli4pr_test_464,NCT04218877,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your child seems to have a rash that matches the inclusion criteria for the trial, but we need more information to confirm if he meets all the requirements."",   ""supported_patient_facts"": [""child is 2 years old"", ""ch"
nli4pr_test_1149,NCT02680379,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to meet some of the criteria for this clinical trial, but we need more information to confirm if he can participate. Please check if he meets all the required conditions."",   ""supported_patient_facts"":"
nli4pr_test_1176,NCT04252209,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your symptoms and medical history. Based on what you've told me, you seem to fit well with the inclusion criteria for this study, especially since you have been diagnosed with Sjögren's syndrome"
nli4pr_test_582,NCT04860232,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for the study, but we need more details to confirm your eligibility."",   ""supported_patient_facts"": [""you were diagnosed as COV"
nli4pr_test_611,NCT00275743,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""It seems like you might be eligible for the trial, but we need to check a few things first."",   ""supported_patient_facts"": [""you are a 63-year-old male"", ""you have a stomach lesion that shows typical features of stom"
nli4pr_test_1111,NCT04660019,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on your symptoms and findings, you seem to fit well with the inclusion criteria for this trial. However, we still need more information to confirm if you're eligible. For example, we need to know if you've been"
nli4pr_test_471,NCT04788771,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your symptoms sound like they might be related to an inguinal hernia, which is something this clinical trial is looking for. However, we need more information to confirm if you can join the trial."",   ""supported_pati"
nli4pr_test_1131,NCT01699022,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some of the eligibility criteria for the study, but there are some details that need more information before we can determine if you're eligible."",   ""supported_"
nli4pr_test_439,NCT03204500,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for this clinical trial, but we need more details to confirm. Please let your doctor know so they can help us gather any missing information."
nli4pr_test_818,NCT02731313,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""It seems like you might be eligible for the trial, but we need more information to confirm. Can you tell us if your tumor sample has enough material for analysis?"",   ""supported_patient_facts"": [""you have a lesion in"
nli4pr_test_1108,NCT01710254,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to have Duchenne muscular dystrophy, which is a serious condition. However, we need more information about your son to decide if he can participate in our clinical trial. We need to know if he meets al"
nli4pr_test_1212,NCT03410160,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the trial, but we need more details to confirm. Can you tell us if you've been diagnosed with Addison disease for at least 2 years?"",   """
nli4pr_test_1144,NCT01413698,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need more information to decide if you can participate in our study."",   ""supported_patient_facts"": [     ""you are a 47-year-old man"",     ""you have smoked a pack of ciga"
nli4pr_test_1391,NCT04462068,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, we need more details to determine if you can join this trial. We need to know if you have been diagnosed with sarcoidosis."",   ""supported_patient_facts"": [""you are a 39-year-old"
nli4pr_test_1571,NCT03123003,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your child seems to fit the age range for the trial, but we need more information about her specific condition and whether she has taken any medications that could affect her bones recently."",   ""supported_patient_fa"
nli4pr_test_277,NCT03228407,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the age requirement and ability to give informed consent. However, we need more details about your medical history, such as whether you've had any prio"
nli4pr_test_1226,NCT01007331,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your child seems to have atopic dermatitis based on the rash symptoms, but we need more information to confirm if he meets all the study requirements."",   ""supported_patient_facts"": [""child has atopic dermatitis"", ""c"
nli4pr_test_1450,NCT03842852,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit well into the trial's age and general health criteria. However, we need more details about your hernia and if it's been diagnosed as an inguinal hernia. Also, w"
nli4pr_test_1517,NCT01887418,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on your test results, you seem to have low testosterone levels, which might suggest hypogonadism. However, we need more information to confirm if you're eligible for this trial."",   ""supported_patient_facts"": ["
nli4pr_test_236,NCT03855904,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""It seems like you might be eligible for the trial, but we need more information to confirm. Please let us know if you have any other health conditions or if you've been treated for anything recently."",   ""supported_p"
nli4pr_test_1170,NCT02215395,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit the age requirement and general health criteria. However, we need more details about your medical history, especially regarding your reproductive health and rece"
nli4pr_test_1318,NCT00409149,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. Based on what you've told me, you seem to fit well with the age requirement and have no exclusionary conditions related to smoking, drinking, or pregnancy/lactation. However"
nli4pr_test_1519,NCT04684290,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for the trial, but we need more details to confirm your eligibility. We will check if you meet the age requirement and if your heart condition qual"
nli4pr_test_486,NCT02087046,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your situation. Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need to check a few things further."",   ""supported_patient_facts"":"
nli4pr_test_1142,NCT00522847,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some parts of the study's eligibility criteria, but we need more details to confirm your eligibility. Please let us know if you have any additional information o"
nli4pr_test_208,NCT03883945,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your details. We need to check a few things before we can decide if you're eligible for the trial."",   ""supported_patient_facts"": [     ""you are 41 years old"",     ""you have an IUD""   ],   ""miss"
nli4pr_test_428,NCT03540823,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your symptoms and medical history. While your symptoms and diagnosis seem consistent with the inclusion criteria, we need more information to confirm your eligibility. Please wait for further in"
nli4pr_test_1348,NCT03988023,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the trial, but we need more details to confirm. Please let us know if you have taken any medications or treatments for your knee pain in "
nli4pr_test_462,NCT00120900,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We think you might be a good fit for our study, but we need to check a few more things before we can decide."",   ""supported_patient_facts"": [""you have osteoarthritis of the "
nli4pr_test_58,NCT00847847,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be a potential participant in this trial, but we need more details to confirm. Please let us know if you meet all the required conditions."",   ""supported"
nli4pr_test_367,NCT03287999,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this study, but we need more details to confirm your eligibility. Please let us know if you have received any antiplatelet "
nli4pr_test_576,NCT01588509,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health information. We need more details to decide if you can participate in this trial. Please let us know if you have taken alendronate for at least 1 year and if your 25-OH-VitD levels a"
nli4pr_test_482,NCT01810965,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. Based on what you've told me, it seems like you might be a good fit for our trial, but we need to check a few more things before we can decide."",   ""supported_patient_facts"""
nli4pr_test_1445,NCT03812913,entailment,match,unlikely_match,mismatch,True,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Your daughter seems to have some characteristics that might be related to medical research, but based on the information we have, it doesn't seem like she meets all the specific requirements for this particular trial."",   ""supported_patie"
nli4pr_test_1252,NCT01586000,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit some parts of the eligibility criteria for the study, but we need more details to confirm your eligibility. For example, we don't know if you have a regular men"
nli4pr_test_792,NCT04439799,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on your test results, you seem to meet some of the criteria for the study, but we need more information to fully determine if you can join. Please let us know if you have any additional details about your healt"
nli4pr_test_1273,NCT04482712,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the criteria for the trial, but we need more details to confirm your eligibility. Please provide any missing information or we may need to check further"
nli4pr_test_950,NCT03145285,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might not be eligible for this specific clinical trial. However, we need more details to confirm. Please check with your doctor if you think you might qualify."
nli4pr_test_916,NCT03533504,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this trial. However, we need more details to confirm your eligibility. Please provide any missing information or we may nee"
nli4pr_test_292,NCT03274544,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need more information to decide if you can participate in our study. Please let us know about your smoking history and any other medications you are taking."",   ""supporte"
nli4pr_test_1417,NCT00833911,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for the study, but we need more details to confirm your eligibility. Please let us know if you have had knee pain, stiffness, and joint space narro"
nli4pr_test_1214,NCT03142295,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some of the criteria for this clinical trial, but we need more details to confirm your eligibility. Please let us know if you have any additional medical records"
nli4pr_test_905,NCT01378299,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on your test results and the information you shared, you seem to fit some parts of the study's criteria, but we need more information to fully decide if you can join the trial. Please let us know if you have an"
nli4pr_test_774,NCT04508205,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your details. We need to check a few things before we can decide if you're eligible for this study."",   ""supported_patient_facts"": [     ""you are 41 years old"",     ""you have an IUD and do not w"
nli4pr_test_233,NCT03910335,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit the age requirement for the trial, but we need more details about your medical history and current health status to fully determine if you can participate."",   """
nli4pr_test_1094,NCT02697214,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Hello! Based on the information you've shared, you seem to fit well with some parts of the study's requirements, but we still need more details to make sure everything matches."",   ""supported_patient_facts"": [""you ar"
nli4pr_test_196,NCT00475501,contradiction,mismatch,unlikely_match,mismatch,True,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, you do not seem to meet the age requirement for this clinical trial. You are 19 years old, which is below the minimum age of 60 years specified in the inclusion criteria."",   ""supported_patient_facts"
nli4pr_test_1280,NCT01495455,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit well with the criteria for the trial, but we need more details to confirm your eligibility. Please let us know if you can provide your age and if you have any o"
nli4pr_test_1325,NCT00878059,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the inclusion criteria for this trial, especially as a family member-caregiver for someone with Alzheimer's Disease. However, there are some details we"
nli4pr_test_81,NCT04433507,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for the trial, but we need more details to confirm your eligibility. Please let us know if you have had any previous surgeries or if you smoke, dri"
